ID;ID vendeur;ID produit;ID variante;Reference vendeur;Quantité;Prix HT;Prix TTC;Prix HT avec remise;Prix TTC avec remise;Quantite minimum;Actif
58249;90;239941;434734;WRS326530E100;87;116.670000;140.000000;116.67;140;1;Oui
58250;90;239941;434735;WRS326530E105;57;116.670000;140.000000;116.67;140;1;Oui
58251;90;239941;434736;WRS326530E110;52;116.670000;140.000000;116.67;140;1;Oui
58252;90;239941;434737;WRS326530E115;54;116.670000;140.000000;116.67;140;1;Oui
58253;90;239941;434738;WRS326530E120;40;116.670000;140.000000;116.67;140;1;Oui
58254;90;239941;434739;WRS326530E135;12;116.670000;140.000000;116.67;140;1;Oui
58255;90;239941;434740;WRS326530E065;0;116.670000;140.000000;116.67;140;1;Oui
58256;90;239941;434741;WRS326530E070;0;116.670000;140.000000;116.67;140;1;Oui
58257;90;239942;434743;WRS326540E065;0;108.330000;130.000000;108.33;130;1;Oui
58258;90;239942;434744;WRS326540E070;0;108.330000;130.000000;108.33;130;1;Oui
58259;90;239942;434745;WRS326540E075;9;108.330000;130.000000;108.33;130;1;Oui
58260;90;239942;434746;WRS326540E080;18;108.330000;130.000000;108.33;130;1;Oui
58261;90;239942;434747;WRS326540E085;36;108.330000;130.000000;108.33;130;1;Oui
58262;90;239942;434748;WRS326540E090;46;108.330000;130.000000;108.33;130;1;Oui
58263;90;239942;434749;WRS326540E095;54;108.330000;130.000000;108.33;130;1;Oui
58264;90;239942;434750;WRS326540E100;1;108.330000;130.000000;108.33;130;1;Oui
58265;90;239942;434751;WRS326540E105;0;108.330000;130.000000;108.33;130;1;Oui
58266;90;239942;434752;WRS326540E110;53;108.330000;130.000000;108.33;130;1;Oui
58267;90;239942;434753;WRS326540E115;8;108.330000;130.000000;108.33;130;1;Oui
58268;90;239942;434754;WRS326540E120;4;108.330000;130.000000;108.33;130;1;Oui
58269;90;239942;434755;WRS326540E135;2;108.330000;130.000000;108.33;130;1;Oui
58270;90;239943;434757;WRS326550E035;21;108.330000;130.000000;108.33;130;1;Oui
58271;90;239943;434758;WRS326550E040;48;108.330000;130.000000;108.33;130;1;Oui
58272;90;239943;434759;WRS326550E045;47;108.330000;130.000000;108.33;130;1;Oui
58273;90;239943;434760;WRS326550E050;10;108.330000;130.000000;108.33;130;1;Oui
58274;90;239943;434761;WRS326550E055;10;108.330000;130.000000;108.33;130;1;Oui
58275;90;239943;434762;WRS326550E060;14;108.330000;130.000000;108.33;130;1;Oui
58276;90;239943;434763;WRS326550E065;12;108.330000;130.000000;108.33;130;1;Oui
58277;90;239943;434764;WRS326550E070;17;108.330000;130.000000;108.33;130;1;Oui
58278;90;239943;434765;WRS326550E075;11;108.330000;130.000000;108.33;130;1;Oui
58279;90;239943;434766;WRS326550E080;1;108.330000;130.000000;108.33;130;1;Oui
58280;90;239943;434767;WRS326550E090;0;108.330000;130.000000;108.33;130;1;Oui
58281;90;239944;434769;WRS326560E065;17;108.330000;130.000000;108.33;130;1;Oui
58282;90;239944;434770;WRS326560E070;45;108.330000;130.000000;108.33;130;1;Oui
58283;90;239944;434771;WRS326560E075;39;108.330000;130.000000;108.33;130;1;Oui
58284;90;239944;434772;WRS326560E080;35;108.330000;130.000000;108.33;130;1;Oui
58285;90;239944;434773;WRS326560E085;134;108.330000;130.000000;108.33;130;1;Oui
58286;90;239944;434774;WRS326560E090;204;108.330000;130.000000;108.33;130;1;Oui
58287;90;239944;434775;WRS326560E095;172;108.330000;130.000000;108.33;130;1;Oui
58288;90;239944;434776;WRS326560E100;170;108.330000;130.000000;108.33;130;1;Oui
58289;90;239944;434777;WRS326560E105;158;108.330000;130.000000;108.33;130;1;Oui
58290;90;239944;434778;WRS326560E110;75;108.330000;130.000000;108.33;130;1;Oui
58291;90;239944;434779;WRS326560E115;75;108.330000;130.000000;108.33;130;1;Oui
58292;90;239944;434780;WRS326560E120;32;108.330000;130.000000;108.33;130;1;Oui
58293;90;239944;434781;WRS326560E135;17;108.330000;130.000000;108.33;130;1;Oui
58294;90;239901;434782;WRS326570E065;18;83.330000;100.000000;83.33;100;1;Oui
58295;90;239901;434783;WRS326570E070;47;83.330000;100.000000;83.33;100;1;Oui
58296;90;239901;434784;WRS326570E075;51;83.330000;100.000000;83.33;100;1;Oui
58297;90;239901;434785;WRS326570E080;12;83.330000;100.000000;83.33;100;1;Oui
58298;90;239901;434786;WRS326570E085;36;83.330000;100.000000;83.33;100;1;Oui
58299;90;239901;434787;WRS326570E090;1;83.330000;100.000000;83.33;100;1;Oui
58300;90;239901;434788;WRS326570E095;0;83.330000;100.000000;83.33;100;1;Oui
58301;90;239901;434789;WRS326570E100;56;83.330000;100.000000;83.33;100;1;Oui
58302;90;239901;434790;WRS326570E105;43;83.330000;100.000000;83.33;100;1;Oui
58303;90;239901;434791;WRS326570E110;7;83.330000;100.000000;83.33;100;1;Oui
58304;90;239901;434792;WRS326570E115;3;83.330000;100.000000;83.33;100;1;Oui
58305;90;239945;434794;WRS326580E035;0;100.000000;120.000000;100;120;1;Oui
58306;90;239945;434795;WRS326580E040;2;100.000000;120.000000;100;120;1;Oui
58307;90;239945;434796;WRS326580E045;0;100.000000;120.000000;100;120;1;Oui
58308;90;239945;434797;WRS326580E050;0;100.000000;120.000000;100;120;1;Oui
58309;90;239945;434798;WRS326580E055;0;100.000000;120.000000;100;120;1;Oui
58310;90;239945;434799;WRS326580E060;0;100.000000;120.000000;100;120;1;Oui
58311;90;239945;434800;WRS326580E065;2;100.000000;120.000000;100;120;1;Oui
58312;90;239945;434801;WRS326580E070;4;100.000000;120.000000;100;120;1;Oui
58313;90;239945;434802;WRS326580E075;2;100.000000;120.000000;100;120;1;Oui
58314;90;239945;434803;WRS326580E080;2;100.000000;120.000000;100;120;1;Oui
58315;90;239902;434804;WRS326620E065;0;116.670000;140.000000;116.67;140;1;Oui
58316;90;239902;434805;WRS326620E070;0;116.670000;140.000000;116.67;140;1;Oui
58317;90;239902;434806;WRS326620E075;8;116.670000;140.000000;116.67;140;1;Oui
58318;90;239902;434807;WRS326620E080;6;116.670000;140.000000;116.67;140;1;Oui
58319;90;239902;434808;WRS326620E085;6;116.670000;140.000000;116.67;140;1;Oui
58320;90;239902;434809;WRS326620E090;11;116.670000;140.000000;116.67;140;1;Oui
58321;90;239902;434810;WRS326620E095;8;116.670000;140.000000;116.67;140;1;Oui
58322;90;239902;434811;WRS326620E100;11;116.670000;140.000000;116.67;140;1;Oui
58323;90;239902;434812;WRS326620E105;10;116.670000;140.000000;116.67;140;1;Oui
58324;90;239902;434813;WRS326620E110;6;116.670000;140.000000;116.67;140;1;Oui
58325;90;239902;434814;WRS326620E115;5;116.670000;140.000000;116.67;140;1;Oui
58326;90;239902;434815;WRS326620E135;0;116.670000;140.000000;116.67;140;1;Oui
58327;90;239946;434817;WRS326630E065;0;116.670000;140.000000;116.67;140;1;Oui
58328;90;239946;434818;WRS326630E070;0;116.670000;140.000000;116.67;140;1;Oui
58329;90;239946;434819;WRS326630E075;5;116.670000;140.000000;116.67;140;1;Oui
58330;90;239946;434820;WRS326630E080;10;116.670000;140.000000;116.67;140;1;Oui
58331;90;239946;434821;WRS326630E085;9;116.670000;140.000000;116.67;140;1;Oui
58332;90;239946;434822;WRS326630E090;7;116.670000;140.000000;116.67;140;1;Oui
58333;90;239946;434823;WRS326630E095;12;116.670000;140.000000;116.67;140;1;Oui
58334;90;239946;434824;WRS326630E100;9;116.670000;140.000000;116.67;140;1;Oui
58335;90;239946;434825;WRS326630E105;11;116.670000;140.000000;116.67;140;1;Oui
58336;90;239946;434826;WRS326630E110;11;116.670000;140.000000;116.67;140;1;Oui
58337;90;239946;434827;WRS326630E115;8;116.670000;140.000000;116.67;140;1;Oui
58338;90;239946;434828;WRS326630E120;0;116.670000;140.000000;116.67;140;1;Oui
58339;90;239946;434829;WRS326630E135;0;116.670000;140.000000;116.67;140;1;Oui
58340;90;239947;434831;WRS326660E065;1;100.000000;120.000000;100;120;1;Oui
58341;90;239947;434832;WRS326660E070;0;100.000000;120.000000;100;120;1;Oui
58342;90;239947;434833;WRS326660E075;0;100.000000;120.000000;100;120;1;Oui
58343;90;239947;434834;WRS326660E080;9;100.000000;120.000000;100;120;1;Oui
58344;90;239947;434835;WRS326660E085;1;100.000000;120.000000;100;120;1;Oui
58345;90;239947;434836;WRS326660E090;2;100.000000;120.000000;100;120;1;Oui
58346;90;239947;434837;WRS326660E095;1;100.000000;120.000000;100;120;1;Oui
58347;90;239947;434838;WRS326660E100;0;100.000000;120.000000;100;120;1;Oui
58348;90;239947;434839;WRS326660E105;2;100.000000;120.000000;100;120;1;Oui
58349;90;239903;434840;WRS326690E065;0;116.670000;140.000000;116.67;140;1;Oui
58350;90;239903;434841;WRS326690E070;0;116.670000;140.000000;116.67;140;1;Oui
58351;90;239903;434842;WRS326690E075;5;116.670000;140.000000;116.67;140;1;Oui
58352;90;239903;434843;WRS326690E080;6;116.670000;140.000000;116.67;140;1;Oui
58353;90;239903;434844;WRS326690E085;5;116.670000;140.000000;116.67;140;1;Oui
58354;90;239903;434845;WRS326690E090;11;116.670000;140.000000;116.67;140;1;Oui
58355;90;239903;434846;WRS326690E095;11;116.670000;140.000000;116.67;140;1;Oui
58356;90;239903;434847;WRS326690E100;10;116.670000;140.000000;116.67;140;1;Oui
58357;90;239903;434848;WRS326690E105;11;116.670000;140.000000;116.67;140;1;Oui
58358;90;239903;434849;WRS326690E110;8;116.670000;140.000000;116.67;140;1;Oui
58359;90;239903;434850;WRS326690E115;7;116.670000;140.000000;116.67;140;1;Oui
58360;90;239903;434851;WRS326690E135;1;116.670000;140.000000;116.67;140;1;Oui
58361;4045;240488;435920;;10;1200.000000;1440.000000;1200;1440;1;Oui
58385;2971;239706;442915;1SPW185712;4;104.125000;124.950000;104.125;124.95;1;Oui
58386;2971;239707;442916;1SPW185716;4;129.125000;154.950000;129.125;154.95;1;Oui
58387;2971;239798;442917;1SPW185718;4;145.791700;174.950000;145.7917;174.95;1;Oui
58388;2971;239843;442918;1SPW185736;4;266.625000;319.950000;266.625;319.95;1;Oui
58392;2756;257554;470012;012048;10;79.083300;94.900000;79.0833;94.9;1;Oui
58394;4703;257555;470014;;8;82.500000;99.000000;82.5;99;1;Oui
58395;4703;257555;470015;;5;82.500000;99.000000;82.5;99;1;Oui
58396;4703;257555;470016;;6;82.500000;99.000000;82.5;99;1;Oui
58397;4703;257555;470017;;8;82.500000;99.000000;82.5;99;1;Oui
58402;4703;258550;472002;FL3992;1;83.330000;100.000000;83.33;100;1;Oui
58403;4703;258550;472003;FL3992;2;83.330600;100.000000;83.3306;100;1;Oui
58404;4703;258550;472004;FL3992;4;83.330000;100.000000;83.33;100;1;Oui
58405;4703;258550;472005;FL3992;4;83.330000;100.000000;83.33;100;1;Oui
58407;4703;258551;472007;7T42M5052;2;166.658300;199.990000;166.6583;199.99;1;Oui
58408;4703;258551;472008;7T42M5913;3;166.660000;199.990000;166.66;199.99;1;Oui
58409;2717;258552;472010;D140d;2;16.580000;19.900000;16.58;19.9;1;Oui
58410;2717;258553;472012;179665-130;8;22.420000;26.900000;22.42;26.9;1;Oui
58411;2717;258554;472014;201031-128-130;28;37.420000;44.900000;37.42;44.9;1;Oui
58412;2717;258555;472016;132635;8;12.480000;14.980000;12.48;14.98;1;Oui
58414;2717;258558;472022;243121-130;12;24.920000;29.900000;24.92;29.9;1;Oui
58415;2717;258559;472024;PTGP125N;8;8.250000;9.900000;8.25;9.9;1;Oui
58416;2717;258560;472026;PTP125-2-125;11;82.500000;99.000000;82.5;99;1;Oui
58419;2717;258563;472032;ppdevsp12125;16;4.080000;4.900000;4.08;4.9;1;Oui
58420;2717;258564;472034;D590;3;29.920000;35.900000;29.92;35.9;1;Oui
58421;2717;258565;472036;243126-201-130;1;199.920000;239.900000;199.92;239.9;1;Oui
58425;2717;258567;472042;179587;2;93.580000;112.300000;93.58;112.3;1;Oui
58426;2717;258568;472044;EXT-CARBST-12M-125;7;9.920000;11.900000;9.92;11.9;1;Oui
58427;2717;258568;472045;EXT-CARBST-12M-130;6;9.920000;11.900000;9.92;11.9;1;Oui
58428;2717;258569;472047;EXT-CARBST-200M-125;3;99.920000;119.900000;99.92;119.9;1;Oui
58429;2717;258569;472048;EXT-CARBST-200M-130;0;99.920000;119.900000;99.92;119.9;1;Oui
58430;2717;258570;472050;178850;21;14.080000;16.900000;14.08;16.9;1;Oui
58432;2717;258572;472054;243126-105-130;1;183.170000;219.800000;183.17;219.8;1;Oui
58434;2717;258574;472058;didure12125;5;4.580000;5.500000;4.58;5.5;1;Oui
58435;2717;258575;472060;179596-130;0;33.240000;39.890000;33.24;39.89;1;Oui
58436;2717;258576;472062;01GXO-RED-130;0;18.740000;22.490000;18.74;22.49;1;Oui
58437;2717;258577;472064;241141-113-130;5;9.330000;11.200000;9.33;11.2;1;Oui
58438;2717;258578;472066;122228;0;183.170000;219.800000;183.17;219.8;1;Oui
58441;2717;258580;472071;disbiso12125;6;4.080000;4.900000;4.08;4.9;1;Oui
58442;2717;258580;472072;disbiso12130;6;4.080000;4.900000;4.08;4.9;1;Oui
58443;2717;258581;472074;disca812120;4;4.080000;4.900000;4.08;4.9;1;Oui
58444;2717;258581;472075;disca812130;0;4.080000;4.900000;4.08;4.9;1;Oui
58445;2717;258582;472077;disprtito12130;7;4.080000;4.900000;4.08;4.9;1;Oui
58446;2717;258582;472078;disprtito12125;0;4.080000;4.900000;4.08;4.9;1;Oui
58447;2717;258583;472080;EXT-BLACKO-12M-130;10;7.420000;8.900000;7.42;8.9;1;Oui
58448;2717;258583;472081;EXT-BLACKO-12M-120;3;7.420000;8.900000;7.42;8.9;1;Oui
58449;2717;258584;472083;prprst125200;3;3.750000;4.500000;3.75;4.5;1;Oui
58450;2717;258584;472084;prprst120200;5;3.750000;4.500000;3.75;4.5;1;Oui
58451;2717;258584;472085;prprst130200;2;3.750000;4.500000;3.75;4.5;1;Oui
58452;2717;258585;472087;PROPISS12-1;1;2.920000;3.500000;2.92;3.5;1;Oui
58453;2717;258585;472088;PROPISS12-2;12;2.920000;3.500000;2.92;3.5;1;Oui
58454;2717;258586;472090;117642;9;13.330000;16.000000;13.33;16;1;Oui
58455;2717;258587;472092;EXT-NANDO-12M-118;6;7.420000;8.900000;7.42;8.9;1;Oui
58456;2717;258587;472093;EXT-NANDO-12M-122;3;7.420000;8.900000;7.42;8.9;1;Oui
58457;2717;258587;472094;EXT-NANDO-12M-125;4;7.420000;8.900000;7.42;8.9;1;Oui
58458;2717;258587;472095;EXT-NANDO-12M-128;6;7.420000;8.900000;7.42;8.9;1;Oui
58459;2717;258588;472097;EXT-NANDO-200M-118;0;65.830000;79.000000;65.83;79;1;Oui
58460;2717;258588;472098;EXT-NANDO-200M-122;1;65.830000;79.000000;65.83;79;1;Oui
58461;2717;258588;472099;EXT-NANDO-200M-125;0;65.830000;79.000000;65.83;79;1;Oui
58462;2717;258588;472100;EXT-NANDO-200M-128;1;65.830000;79.000000;65.83;79;1;Oui
58463;2717;258589;472102;EXT-NANSP-12M-120;10;7.420000;8.900000;7.42;8.9;1;Oui
58464;2717;258589;472103;EXT-NANSP-12M-125;0;7.420000;8.900000;7.42;8.9;1;Oui
58465;2717;258589;472104;EXT-NANSP-12M-130;7;7.420000;8.900000;7.42;8.9;1;Oui
58466;2717;258590;472106;EXT-NANSP-200M-120;2;65.830000;79.000000;65.83;79;1;Oui
58467;2717;258590;472107;EXT-NANSP-200M-125;0;65.830000;79.000000;65.83;79;1;Oui
58468;2717;258590;472108;EXT-NANSP-200M-130;2;65.830000;79.000000;65.83;79;1;Oui
58469;2717;258591;472110;EXT-NANHT-12M-125;8;7.460000;8.950000;7.46;8.95;1;Oui
58470;2717;258591;472111;EXT-NANHT-12M-128;2;7.460000;8.950000;7.46;8.95;1;Oui
58471;2717;258592;472113;ET-NANHT-100M-125;1;45.830000;55.000000;45.83;55;1;Oui
58472;2717;258592;472114;ET-NANHT-100M-128;1;45.830000;55.000000;45.83;55;1;Oui
58473;2717;258593;472116;EXT-NANHT-200M-125;0;70.750000;84.900000;70.75;84.9;1;Oui
58474;2717;258593;472117;EXT-NANHT-200M-128;8;70.750000;84.900000;70.75;84.9;1;Oui
58475;2717;258594;472119;EXT-PURET-12M-125;5;7.460000;8.950000;7.46;8.95;1;Oui
58476;2717;258594;472120;EXT-PURET-12M-130;8;7.460000;8.950000;7.46;8.95;1;Oui
58477;2717;258595;472122;EXT-PURET-200M-125;1;70.750000;84.900000;70.75;84.9;1;Oui
58478;2717;258595;472123;EXT-PURET-200M-130;1;70.750000;84.900000;70.75;84.9;1;Oui
58479;2717;258596;472125;EXT-CO3SPIN-12M-130;5;7.420000;8.900000;7.42;8.9;1;Oui
58480;2717;258596;472126;EXT-CO3SPIN-12M-125;6;7.420000;8.900000;7.42;8.9;1;Oui
58481;2717;258597;472128;EXT-CO3SPIN-100M-125;1;45.830000;55.000000;45.83;55;1;Oui
58482;2717;258597;472129;EXT-CO3SPIN-100M-130;1;45.830000;55.000000;45.83;55;1;Oui
58483;2717;258598;472131;EXT-CO3SPIN-200M-125;2;74.170000;89.000000;74.17;89;1;Oui
58484;2717;258598;472132;EXT-CO3SPIN-200M-130;1;74.170000;89.000000;74.17;89;1;Oui
58485;2717;258599;472134;EXT-BLACCON-12M-125;4;7.420000;8.900000;7.42;8.9;1;Oui
58486;2717;258599;472135;EXT-BLACCON-12M-130;5;7.420000;8.900000;7.42;8.9;1;Oui
58487;2717;258600;472137;EXT-BLACCON-200M-125;1;65.830000;79.000000;65.83;79;1;Oui
58488;2717;258600;472138;EXT-BLACCON-200M-130;1;65.830000;79.000000;65.83;79;1;Oui
58489;2717;258601;472140;EXT-CURIO-200M-125;1;62.500000;75.000000;62.5;75;1;Oui
58490;2717;258602;472142;EXT-HEXAGO-12M-125;7;5.750000;6.900000;5.75;6.9;1;Oui
58491;2717;258602;472143;EXT-HEXAGO-12M-130;8;5.750000;6.900000;5.75;6.9;1;Oui
58492;2717;258603;472145;WRZ995100SI+;16;14.920000;17.900000;14.92;17.9;1;Oui
58493;2717;258604;472147;243101;0;116.560000;139.870000;116.56;139.87;1;Oui
58494;2717;258605;472149;117651;6;9.330000;11.200000;9.33;11.2;1;Oui
58495;2717;258606;472151;117659;9;8.740000;10.490000;8.74;10.49;1;Oui
58501;2717;258609;472160;DISI12120;2;4.080000;4.900000;4.08;4.9;1;Oui
58502;2717;258609;472161;DISI12125;2;4.080000;4.900000;4.08;4.9;1;Oui
58503;2717;258609;472162;DISI12130;1;4.080000;4.900000;4.08;4.9;1;Oui
58504;2717;258610;472164;dv9093-200m-120;1;41.580000;49.900000;41.58;49.9;1;Oui
58505;2717;258610;472165;dv9093-200m-125;1;41.580000;49.900000;41.58;49.9;1;Oui
58506;2717;258610;472166;dv9093-200m-130;0;41.580000;49.900000;41.58;49.9;1;Oui
58507;2717;258611;472168;DISIH12120;0;4.130000;4.960000;4.13;4.96;1;Oui
58508;2717;258611;472169;DISIH12125;4;4.130000;4.960000;4.13;4.96;1;Oui
58509;2717;258611;472170;DISIH12130;0;4.130000;4.960000;4.13;4.96;1;Oui
58510;2717;258612;472172;DISRPMP12120;8;4.580000;5.500000;4.58;5.5;1;Oui
58511;2717;258612;472173;DISRPMP12125;8;4.580000;5.500000;4.58;5.5;1;Oui
58512;2717;258613;472175;DISRPMP200120;1;45.830000;55.000000;45.83;55;1;Oui
58513;2717;258613;472176;DISRPMP200125;1;45.830000;55.000000;45.83;55;1;Oui
58514;2717;258614;472178;DISBS12124;4;4.080000;4.900000;4.08;4.9;1;Oui
58515;2717;258615;472180;DISPP12125;0;4.080000;4.900000;4.08;4.9;1;Oui
58516;2717;258615;472181;DISPP12130;5;4.080000;4.900000;4.08;4.9;1;Oui
58517;2717;258616;472183;DISSN12130;10;4.580000;5.500000;4.58;5.5;1;Oui
58518;2717;258617;472185;SIBBOO120125;0;41.670000;50.000000;41.67;50;1;Oui
58520;2717;258619;472189;PPBLOU12124;11;3.750000;4.500000;3.75;4.5;1;Oui
58521;2717;258619;472190;PPBLOU12128;5;3.750000;4.500000;3.75;4.5;1;Oui
58522;2717;258620;472192;D530a;13;24.080000;28.900000;24.08;28.9;1;Oui
58523;2717;258620;472193;D580;10;24.080000;28.900000;24.08;28.9;1;Oui
58524;2717;258621;472195;PPPP12118;11;3.250000;3.900000;3.25;3.9;1;Oui
58525;2717;258621;472196;PPPP12123;10;3.250000;3.900000;3.25;3.9;1;Oui
58526;2717;258621;472197;PPPP12128;11;3.250000;3.900000;3.25;3.9;1;Oui
58527;2717;258621;472198;PPPP12133;4;3.250000;3.900000;3.25;3.9;1;Oui
58528;2717;258622;472200;D408b;6;20.000000;24.000000;20;24;1;Oui
58529;2717;258622;472201;D408c;17;20.000000;24.000000;20;24;1;Oui
58530;2717;258622;472202;D408d;7;23.490000;28.190000;23.49;28.19;1;Oui
58531;2717;258622;472203;D408a;15;20.000000;24.000000;20;24;1;Oui
58532;2717;258623;472205;DISWS312-127;1;4.130000;4.960000;4.13;4.96;1;Oui
58533;2717;258624;472207;PPBLAFOR12114;3;3.250000;3.900000;3.25;3.9;1;Oui
58534;2717;258624;472208;PPBLAFOR12119;2;3.250000;3.900000;3.25;3.9;1;Oui
58535;2717;258624;472209;PPBLAFOR12124;8;3.250000;3.900000;3.25;3.9;1;Oui
58536;2717;258624;472210;PPBLAFOR12129;14;3.250000;3.900000;3.25;3.9;1;Oui
58537;2717;258625;472212;D528a;5;22.420000;26.900000;22.42;26.9;1;Oui
58538;2717;258625;472213;D528b;12;22.420000;26.900000;22.42;26.9;1;Oui
58539;2717;258625;472214;D528c;8;22.420000;26.900000;22.42;26.9;1;Oui
58540;2717;258625;472215;D528d;7;22.420000;26.900000;22.42;26.9;1;Oui
58541;2717;258626;472217;PPCONC12128;7;3.250000;3.900000;3.25;3.9;1;Oui
58542;2717;258626;472218;PPCONC12122;6;3.250000;3.900000;3.25;3.9;1;Oui
58543;2717;258627;472220;D104b;1;20.000000;24.000000;20;24;1;Oui
58544;2717;258627;472221;D104a;2;20.000000;24.000000;20;24;1;Oui
58545;2717;258628;472223;PPHEXAS12125;11;3.750000;4.500000;3.75;4.5;1;Oui
58546;2717;258628;472224;PPHEXAS12130;0;3.750000;4.500000;3.75;4.5;1;Oui
58547;2717;258629;472226;D500a;0;24.080000;28.900000;24.08;28.9;1;Oui
58548;2717;258629;472227;D501a;2;24.080000;28.900000;24.08;28.9;1;Oui
58549;2717;258630;472229;PPREDDEV12114;7;3.750000;4.500000;3.75;4.5;1;Oui
58550;2717;258630;472230;PPREDDEV12119;11;3.750000;4.500000;3.75;4.5;1;Oui
58551;2717;258630;472231;PPREDDEV12124;6;3.750000;4.500000;3.75;4.5;1;Oui
58552;2717;258630;472232;PPREDDEV12129;12;3.750000;4.500000;3.75;4.5;1;Oui
58553;2717;258631;472234;D505b;10;24.170000;29.000000;24.17;29;1;Oui
58554;2717;258631;472235;D505a;7;24.170000;29.000000;24.17;29;1;Oui
58555;2717;258631;472236;D505c;5;24.170000;29.000000;24.17;29;1;Oui
58556;2717;258631;472237;D505d;4;24.170000;29.000000;24.17;29;1;Oui
58557;2717;258632;472239;PPINTHEA12125;4;3.250000;3.900000;3.25;3.9;1;Oui
58558;2717;258632;472240;PPINTHEA12130;7;3.250000;3.900000;3.25;3.9;1;Oui
58559;2717;258633;472242;PPCYPOW12125;1;4.580000;5.500000;4.58;5.5;1;Oui
58560;2717;258633;472243;PPCYPOW12130;6;4.580000;5.500000;4.58;5.5;1;Oui
58561;2717;258633;472244;PPCYPOW12120;0;4.580000;5.500000;4.58;5.5;1;Oui
58562;2717;258634;472246;D093-125a;1;37.500000;45.000000;37.5;45;1;Oui
58563;2717;258634;472247;D093-130a;2;37.500000;45.000000;37.5;45;1;Oui
58564;2717;258634;472248;D093-120a;1;37.500000;45.000000;37.5;45;1;Oui
58565;2717;258635;472250;D091a;2;54.170000;65.000000;54.17;65;1;Oui
58566;2717;258636;472252;PPCOMET12;8;2.420000;2.900000;2.42;2.9;1;Oui
58567;2717;258636;472253;PPCOMET12-130;10;2.420000;2.900000;2.42;2.9;1;Oui
58568;2717;258552;472254;D143d;2;16.580000;19.900000;16.58;19.9;1;Oui
58569;2717;258637;472256;PPHOSTU12130;0;3.750000;4.500000;3.75;4.5;1;Oui
58570;2717;258637;472257;PPHOSTU12140;8;3.750000;4.500000;3.75;4.5;1;Oui
58571;2717;258638;472259;D447c;1;33.250000;39.900000;33.25;39.9;1;Oui
58572;2717;258638;472260;D447a;2;33.250000;39.900000;33.25;39.9;1;Oui
58573;2717;258639;472262;PPPARAM12120;0;5.750000;6.900000;5.75;6.9;1;Oui
58574;2717;258639;472263;PPPARAM12130;4;5.750000;6.900000;5.75;6.9;1;Oui
58575;2717;258640;472265;D113c;2;62.500000;75.000000;62.5;75;1;Oui
58576;2717;258640;472266;D113a;2;62.500000;75.000000;62.5;75;1;Oui
58577;2717;258641;472268;PPHITMUL12130;9;3.500000;4.200000;3.5;4.2;1;Oui
58578;2717;258642;472270;D130;1;39.080000;46.900000;39.08;46.9;1;Oui
58579;2717;258643;472272;PPGUTULT12;7;3.250000;3.900000;3.25;3.9;1;Oui
58580;2717;258644;472275;D132b;2;30.000000;36.000000;30;36;1;Oui
58583;2717;258649;472284;D661;12;3.750000;4.500000;3.75;4.5;1;Oui
58584;2717;258652;472288;POLTP200-125;0;106.990000;128.390000;106.99;128.39;1;Oui
58588;2717;258661;472304;D680-132;1;41.580000;49.900000;41.58;49.9;1;Oui
58589;2717;258663;472306;PROPSG12-132;6;4.080000;4.900000;4.08;4.9;1;Oui
58590;2717;258665;472308;PROPREV12-1;4;3.750000;4.500000;3.75;4.5;1;Oui
58591;2717;258665;472309;PROPREV12-2;6;3.750000;4.500000;3.75;4.5;1;Oui
58592;2717;258668;472313;D690b;1;24.170000;29.000000;24.17;29;1;Oui
58593;2717;258672;472319;DISTA12130;5;7.420000;8.900000;7.42;8.9;1;Oui
58594;2717;258672;472320;DISTA12135;0;7.420000;8.900000;7.42;8.9;1;Oui
58596;2717;258675;472325;DISGO412-123;0;4.580000;5.500000;4.58;5.5;1;Oui
58598;2717;258682;472335;241136-105-135;4;13.250000;15.900000;13.25;15.9;1;Oui
58599;2717;258685;472339;241136-113-135;5;13.250000;15.900000;13.25;15.9;1;Oui
58600;2717;258688;472343;241136-201-135;4;13.250000;15.900000;13.25;15.9;1;Oui
58601;2717;258691;472347;243136-105-125;1;124.920000;149.900000;124.92;149.9;1;Oui
58602;2717;258694;472351;243136-113-135;1;124.920000;149.900000;124.92;149.9;1;Oui
58603;2717;258697;472355;243136-201-135;7;124.920000;149.900000;124.92;149.9;1;Oui
58604;2717;258699;472357;D650b;1;26.670000;32.000000;26.67;32;1;Oui
58605;2717;258699;472358;D650c;1;26.670000;32.000000;26.67;32;1;Oui
58606;2717;258699;472359;D650a;6;26.670000;32.000000;26.67;32;1;Oui
58607;2717;258700;472361;117819;3;108.250000;129.900000;108.25;129.9;1;Oui
58608;2717;258701;472363;117675;0;10.750000;12.900000;10.75;12.9;1;Oui
58612;2717;258703;472369;117690;4;13.750000;16.500000;13.75;16.5;1;Oui
58613;2717;258704;472371;PTGPJ125;26;8.250000;9.900000;8.25;9.9;1;Oui
58614;2717;258705;472373;0078914001208;5;29.080000;34.900000;29.08;34.9;1;Oui
58615;2717;258706;472375;D484-125a;1;24.170000;29.000000;24.17;29;1;Oui
58616;2717;258706;472376;D484-130a;2;24.170000;29.000000;24.17;29;1;Oui
58617;2717;258707;472378;PPHEXDT12;5;3.250000;3.900000;3.25;3.9;1;Oui
58618;2717;258707;472379;17866-2;9;3.250000;3.900000;3.25;3.9;1;Oui
